image_name,neutrophil,mast_cell,macrophage,lymphocyte,junk,hemosiderophage,erythrocyte,eosinophil
cell_classification-1/train/neutrophil/DM2_1_img_6851_png_bbox_38_jpg.rf.d40549d8adabf9e509a5253410b16039.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA21-W4_6212_bbox_5_jpg.rf.1e28ba692b4f780eff10ed76af5a3db0.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA17-BL_7797_bbox_0_jpg.rf.17e7a4d3c75d032d2dad17b022bafe69.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA21-W4_7962_bbox_4_jpg.rf.a2b3c4a3785732a1f2d8f50dff68e370.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-IN08-BL_431_bbox_0_jpg.rf.002b5ab5c2e982079f70d69c727850b8.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6925_png_bbox_13_jpg.rf.ae310c9702d6f9ccae12a07933d419ab.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_7_img_7051_png_bbox_2_jpg.rf.bc660ba101efd768be48f71399940f6d.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_8_img_7094_png_bbox_2_jpg.rf.731bc02379856622c9b13de878b0d20e.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_6791_bbox_7_jpg.rf.9808351d5888e12fe682ccf865ab3a8b.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_3228_bbox_2_jpg.rf.81c445a9b69b82136a0b2e9e1c723373.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_6_jpg.rf.e3a176bc58abba54f241be2411dea24f.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-NM04-BL_9044_bbox_9_jpg.rf.cd71a36035d51af0c4fbae5516df8f0f.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_4737_bbox_2_jpg.rf.ada6355e7f02fe11f9372c672be4425c.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6912_png_bbox_11_jpg.rf.9014a93ad1fb5b71d98eb7c2374887c9.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_9_jpg.rf.fc190e3ca97f9ff0d621c7410a9747ee.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_4737_bbox_7_jpg.rf.2340d086d4a52e6b7a4a3a6e58659a97.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_1_img_6848_png_bbox_4_jpg.rf.229bf818a57db449142e7531ee392152.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_8986_bbox_1_jpg.rf.635a45f587d860b5f96a76a6646a90ea.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_1_img_6848_png_bbox_4_jpg.rf.60e6ad4e2a4b74baee0c3b9e7f58e742.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_8880_bbox_4_jpg.rf.98fa261586be8f771f5b507ac3834216.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_8_img_7094_png_bbox_1_jpg.rf.3729bfeac3390c726b6dfd8019ae79a3.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_1_img_6847_png_bbox_12_jpg.rf.e18f06a6005e9191d5402c9329a65065.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA17-BL_7797_bbox_0_jpg.rf.4d4e6d68e58cfb422c23709f4f51e914.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA22-BL_2724_bbox_3_jpg.rf.032d093ef4c438ab69be4b2d152d47aa.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_5_img_6993_png_bbox_2_jpg.rf.1ceab42558d0218a1d904306933fe39e.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_679_bbox_0_jpg.rf.4451711b5d622d0463c44c34b7ecdd11.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_679_bbox_3_jpg.rf.2e46bf5a13ba0d87e1f067586774fa90.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA01-BL_8665_bbox_2_jpg.rf.0cbac47a608221837b825be5f7314294.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_4482_bbox_2_jpg.rf.d955dd953f5fcb092509db79a572dc53.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6925_png_bbox_12_jpg.rf.4de83beacaa78199c51597e9b51baac3.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA09-W4_3452_bbox_2_jpg.rf.c6c4c8950f0a0b4c1f6e4d402fbe0565.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_4482_bbox_2_jpg.rf.5a0bd5211540b8476aab555a982c02a5.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA21-W4_1588_bbox_6_jpg.rf.5d2dc92f84459bc0d67944b085296f37.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_5687_bbox_38_jpg.rf.0b485f68f049d32993fb29be0f553e5f.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_4405_bbox_5_jpg.rf.d0f1603bc96a688cc69adac3b805112c.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA10-BL_4865_bbox_5_jpg.rf.a4f484c5447d7a21f71a42fe7a66366c.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA01-BL_3039_bbox_5_jpg.rf.e0d91f075abb1597fe9a92bab10d2083.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA09-W4_4704_bbox_3_jpg.rf.1e9e7f7ae1be80f65314eeb149ab4226.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_12_jpg.rf.0073cf24c023705c1507b72608480106.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA15-W4_4688_bbox_4_jpg.rf.618745caa7b19e594a3319c972407899.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6925_png_bbox_11_jpg.rf.7f99cc977c29a58d7917b6e21d7654d7.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_299_bbox_15_jpg.rf.a6e9f6fa18da776ad77b9676ce531185.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA15-W4_4688_bbox_1_jpg.rf.79c657265add8561a9dce8303fc10de6.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_3228_bbox_2_jpg.rf.fe133bb96ab1adb3490b0c6c3106eff3.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA21-W4_6212_bbox_7_jpg.rf.8fd8fa858e261686c20a16a25590fa78.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_1_img_6853_png_bbox_44_jpg.rf.79267f3d41e0141dbf0230c7c6037dc2.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6921_png_bbox_15_jpg.rf.5cf75e07b64abf195c40260143f71d5e.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA09-W4_4704_bbox_3_jpg.rf.d37162ef199c3ef83026d57c1727a546.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_8873_bbox_9_jpg.rf.fc1ea22191503c1c8851307d791ede57.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA10-BL_5304_bbox_4_jpg.rf.d0b40d589e1056e5843467eb9479eb95.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_5_img_6989_png_bbox_1_jpg.rf.ceae8bcad6c72a2c636bb2241d1b3ec7.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_6791_bbox_8_jpg.rf.b15eb0b6e3ff98fa9057fe34f1d7da97.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA15-BL_5209_bbox_0_jpg.rf.4b04cfb731f62dcc173eadbc59ac5aa3.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-BL_7107_bbox_1_jpg.rf.ad7da9cd4c4ad34cb6acdaf62783fd43.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA09-W4_26_bbox_1_jpg.rf.0717553769abe45f5fc7ab71de9acc5e.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_6791_bbox_8_jpg.rf.0cef5446072313831cc07e2b1abe9502.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_8873_bbox_9_jpg.rf.7e2635e785b49768cf19ec5ca34fe8ed.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_6791_bbox_7_jpg.rf.f381bc8a2ded2fd7aeeb9f08b24ef7bd.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA11-BL_6917_bbox_1_jpg.rf.804e7c10163813150ed3263ff7421ca1.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA04-BL_7730_bbox_1_jpg.rf.bf51a1f35adf9de94d99e4d7e256937c.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_4737_bbox_2_jpg.rf.9b43d7b3f280dceb310922307d78563b.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_4257_bbox_1_jpg.rf.f27d92b10e3b2c0e7326fb5e526cf5fe.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-BL_7107_bbox_5_jpg.rf.a580398fc89b00738588ed953a25bd08.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA01-BL_3039_bbox_5_jpg.rf.8636b33998e31225b9988186062ea4a0.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_6_jpg.rf.63349528db347b2e901136f18aa508cf.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_8_jpg.rf.26ecbb79cad3d7fd0402b4ea5955a740.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6925_png_bbox_13_jpg.rf.aaad15a49191b52a1520c557d1944a7e.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_8873_bbox_6_jpg.rf.75fbae34d834df0ac832526cf0b4ba7c.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA20-W4_8455_bbox_2_jpg.rf.c611dc746af4e6f512578f2f120affc7.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6921_png_bbox_14_jpg.rf.76db86cc99b20c5281263d7d34ebd6ce.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_5_img_6989_png_bbox_1_jpg.rf.b04acc53950c66567f56d139e6f8179f.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA01-BL_3039_bbox_6_jpg.rf.b262b9381b0084f4b44aec12c03603be.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA01-BL_1880_bbox_7_jpg.rf.825fb69d2e62df281a49218daca3f000.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA21-W4_6212_bbox_11_jpg.rf.9ab523c9992eb926ac8c24e7f9b32d79.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6913_png_bbox_27_jpg.rf.d15aec91ec532ccb032b80a5d9b70a22.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_6791_bbox_7_jpg.rf.081f93e1489c960f667f3acb2e9d526c.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_8873_bbox_4_jpg.rf.742693e99ad94de622e05657678a81b6.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_10_jpg.rf.0aa2814a1bf4817c57d4f888b7999e0d.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_8964_bbox_10_jpg.rf.4d6c60517912ad012ee34681904ca5e3.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA13-W4_9045_bbox_2_jpg.rf.523c1bbd52b8152aa3f75803babab221.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_5313_bbox_8_jpg.rf.cb156a06582baca37e2f7e35db87b473.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_1638_bbox_6_jpg.rf.78e89e94fe273eeec11257ff5ba910b5.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-W4_6077_bbox_6_jpg.rf.1a7ce2065016dac5be153bc24242c603.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6918_png_bbox_5_jpg.rf.967a17d3f232cc53f93a0623166061bd.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA19-BL_5837_bbox_0_jpg.rf.311b67f7046c343a8c5466632f0ebea7.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA01-BL_5907_bbox_3_jpg.rf.10b1ad81ae642c6fb2fb90b3f056730f.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-W4_6077_bbox_4_jpg.rf.e761ca702dec20b41cf8ad0a408ada14.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA09-W4_26_bbox_1_jpg.rf.401dcfdadf32792f059a88dcc6d80225.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_6_jpg.rf.7a613b1eafb62fc8fadbd243366dfb1f.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_1_img_6853_png_bbox_40_jpg.rf.3ae2c801ac344bed012d98d40933063a.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6913_png_bbox_26_jpg.rf.700455354a84d1beba36faf5b2ed3cc5.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6925_png_bbox_7_jpg.rf.1a6a476709fb5e89faaef2bd74e14f72.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_5313_bbox_8_jpg.rf.77a9e78b5504b959a4387f0498319c7a.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA01-W4_4940_bbox_6_jpg.rf.d812879d5f331305840037bccbc6b01a.jpg,1,0,0,0,0,0,0,0
